DATE,t+6,t+1,t+2,t+3,t+4,t+5
1498762800,974.76,973.472,973.5,974.895,974.5878,975.35
1498762860,975.31,973.5,974.895,974.5878,975.35,974.76
1498762920,975.01,974.895,974.5878,975.35,974.76,975.31
1498762980,974.736,974.5878,975.35,974.76,975.31,975.01
1498763040,974.46,975.35,974.76,975.31,975.01,974.736
1498763100,973.66,974.76,975.31,975.01,974.736,974.46
1498763160,973.233,975.31,975.01,974.736,974.46,973.66
1498763220,972.99,975.01,974.736,974.46,973.66,973.233
1498763280,972.661,974.736,974.46,973.66,973.233,972.99
1498763340,973.49,974.46,973.66,973.233,972.99,972.661
1498763400,972.689,973.66,973.233,972.99,972.661,973.49
1498763460,973.275,973.233,972.99,972.661,973.49,972.689
1498763520,974.06,972.99,972.661,973.49,972.689,973.275
1498763580,974.25,972.661,973.49,972.689,973.275,974.06
1498763640,975.45,973.49,972.689,973.275,974.06,974.25
1498763700,975.2,972.689,973.275,974.06,974.25,975.45
1498763760,975,973.275,974.06,974.25,975.45,975.2
1498763820,974.54,974.06,974.25,975.45,975.2,975
1498763880,975.27,974.25,975.45,975.2,975,974.54
1498763940,975.19,975.45,975.2,975,974.54,975.27
1498764000,975,975.2,975,974.54,975.27,975.19
1498764060,975.3,975,974.54,975.27,975.19,975
1498764120,974.9342,974.54,975.27,975.19,975,975.3
1498764180,974.77,975.27,975.19,975,975.3,974.9342
1498764240,974.54,975.19,975,975.3,974.9342,974.77
1498764300,975.09,975,975.3,974.9342,974.77,974.54
1498764360,975.78,975.3,974.9342,974.77,974.54,975.09
1498764420,975.68,974.9342,974.77,974.54,975.09,975.78
1498764480,976,974.77,974.54,975.09,975.78,975.68
1498764540,977.93,974.54,975.09,975.78,975.68,976
1498764600,977.33,975.09,975.78,975.68,976,977.93
1498764660,977.12,975.78,975.68,976,977.93,977.33
1498764720,976.6308,975.68,976,977.93,977.33,977.12
1498764780,976.71,976,977.93,977.33,977.12,976.6308
1498764840,977.965,977.93,977.33,977.12,976.6308,976.71
1498764900,978.355,977.33,977.12,976.6308,976.71,977.965
1498764960,977.645,977.12,976.6308,976.71,977.965,978.355
1498765020,977.28,976.6308,976.71,977.965,978.355,977.645
1498765080,977.68,976.71,977.965,978.355,977.645,977.28
1498765140,977.204,977.965,978.355,977.645,977.28,977.68
1498765200,976.4425,978.355,977.645,977.28,977.68,977.204
1498765260,977.25,977.645,977.28,977.68,977.204,976.4425
1498765320,975.7387,977.28,977.68,977.204,976.4425,977.25
1498765380,975.64,977.68,977.204,976.4425,977.25,975.7387
1498765440,975.4075,977.204,976.4425,977.25,975.7387,975.64
1498765500,975.81,976.4425,977.25,975.7387,975.64,975.4075
1498765560,976.39,977.25,975.7387,975.64,975.4075,975.81
1498765620,976.68,975.7387,975.64,975.4075,975.81,976.39
1498765680,976.39,975.64,975.4075,975.81,976.39,976.68
1498765740,976.49,975.4075,975.81,976.39,976.68,976.39
1498765800,976.28,975.81,976.39,976.68,976.39,976.49
1498765860,976.26,976.39,976.68,976.39,976.49,976.28
1498765920,976.13,976.68,976.39,976.49,976.28,976.26
1498765980,976.56,976.39,976.49,976.28,976.26,976.13
1498766040,975.92,976.49,976.28,976.26,976.13,976.56
1498766100,975.93,976.28,976.26,976.13,976.56,975.92
1498766160,979.94,976.26,976.13,976.56,975.92,975.93
1498766220,980.23,976.13,976.56,975.92,975.93,979.94
1498766280,978.1303,976.56,975.92,975.93,979.94,980.23
1498766340,978.305,975.92,975.93,979.94,980.23,978.1303
1498766400,978.4,975.93,979.94,980.23,978.1303,978.305
1498829400,978,979.94,980.23,978.1303,978.305,978.4
1498829460,978.1275,980.23,978.1303,978.305,978.4,978
1498829520,978.56,978.1303,978.305,978.4,978,978.1275
1498829580,980,978.305,978.4,978,978.1275,978.56
1498829640,981.36,978.4,978,978.1275,978.56,980
1498829700,983.06,978,978.1275,978.56,980,981.36
1498829760,981.31,978.1275,978.56,980,981.36,983.06
1498829820,980.828,978.56,980,981.36,983.06,981.31
1498829880,980.18,980,981.36,983.06,981.31,980.828
1498829940,980.32,981.36,983.06,981.31,980.828,980.18
1498830000,980.59,983.06,981.31,980.828,980.18,980.32
1498830060,980.9,981.31,980.828,980.18,980.32,980.59
1498830120,981.4369,980.828,980.18,980.32,980.59,980.9
1498830180,981.81,980.18,980.32,980.59,980.9,981.4369
1498830240,981.01,980.32,980.59,980.9,981.4369,981.81
1498830300,981.115,980.59,980.9,981.4369,981.81,981.01
1498830360,981.18,980.9,981.4369,981.81,981.01,981.115
1498830420,979.905,981.4369,981.81,981.01,981.115,981.18
1498830480,978.61,981.81,981.01,981.115,981.18,979.905
1498830540,978.69,981.01,981.115,981.18,979.905,978.61
1498830600,977.285,981.115,981.18,979.905,978.61,978.69
1498830660,975.86,981.18,979.905,978.61,978.69,977.285
1498830720,976.02,979.905,978.61,978.69,977.285,975.86
1498830780,976.135,978.61,978.69,977.285,975.86,976.02
1498830840,977.09,978.69,977.285,975.86,976.02,976.135
1498830900,977.88,977.285,975.86,976.02,976.135,977.09
1498830960,977.6551,975.86,976.02,976.135,977.09,977.88
1498831020,977.49,976.02,976.135,977.09,977.88,977.6551
1498831080,976.53,976.135,977.09,977.88,977.6551,977.49
1498831140,976,977.09,977.88,977.6551,977.49,976.53
1498831200,974.53,977.88,977.6551,977.49,976.53,976
1498831260,975.69,977.6551,977.49,976.53,976,974.53
1498831320,975.725,977.49,976.53,976,974.53,975.69
1498831380,976.5826,976.53,976,974.53,975.69,975.725
1498831440,977.54,976,974.53,975.69,975.725,976.5826
1498831500,976.055,974.53,975.69,975.725,976.5826,977.54
1498831560,975.7348,975.69,975.725,976.5826,977.54,976.055
1498831620,975.21,975.725,976.5826,977.54,976.055,975.7348
1498831680,976.4926,976.5826,977.54,976.055,975.7348,975.21
1498831740,976.105,977.54,976.055,975.7348,975.21,976.4926
1498831800,975.5,976.055,975.7348,975.21,976.4926,976.105
1498831860,974.425,975.7348,975.21,976.4926,976.105,975.5
1498831920,974.5902,975.21,976.4926,976.105,975.5,974.425
1498831980,974.97,976.4926,976.105,975.5,974.425,974.5902
1498832040,975,976.105,975.5,974.425,974.5902,974.97
1498832100,975.4231,975.5,974.425,974.5902,974.97,975
1498832160,975,974.425,974.5902,974.97,975,975.4231
1498832220,975.02,974.5902,974.97,975,975.4231,975
1498832280,975.87,974.97,975,975.4231,975,975.02
1498832340,976.67,975,975.4231,975,975.02,975.87
1498832400,977.38,975.4231,975,975.02,975.87,976.67
1498832460,978.0197,975,975.02,975.87,976.67,977.38
1498832520,978,975.02,975.87,976.67,977.38,978.0197
1498832580,977.58,975.87,976.67,977.38,978.0197,978
1498832640,977.6,976.67,977.38,978.0197,978,977.58
1498832700,977.39,977.38,978.0197,978,977.58,977.6
1498832760,979.2,978.0197,978,977.58,977.6,977.39
1498832820,977.9497,978,977.58,977.6,977.39,979.2
1498832880,977.9605,977.58,977.6,977.39,979.2,977.9497
1498832940,977.8005,977.6,977.39,979.2,977.9497,977.9605
1498833000,977.1875,977.39,979.2,977.9497,977.9605,977.8005
1498833060,977.215,979.2,977.9497,977.9605,977.8005,977.1875
1498833120,975.73,977.9497,977.9605,977.8005,977.1875,977.215
1498833180,975.8255,977.9605,977.8005,977.1875,977.215,975.73
1498833240,975.57,977.8005,977.1875,977.215,975.73,975.8255
1498833300,974.9299,977.1875,977.215,975.73,975.8255,975.57
1498833360,975.62,977.215,975.73,975.8255,975.57,974.9299
1498833420,975.22,975.73,975.8255,975.57,974.9299,975.62
1498833480,975.495,975.8255,975.57,974.9299,975.62,975.22
1498833540,975.4494,975.57,974.9299,975.62,975.22,975.495
1498833600,975.44,974.9299,975.62,975.22,975.495,975.4494
1498833660,975.545,975.62,975.22,975.495,975.4494,975.44
1498833720,975.43,975.22,975.495,975.4494,975.44,975.545
1498833780,976.35,975.495,975.4494,975.44,975.545,975.43
1498833840,975.33,975.4494,975.44,975.545,975.43,976.35
1498833900,974.92,975.44,975.545,975.43,976.35,975.33
1498833960,974.5,975.545,975.43,976.35,975.33,974.92
1498834020,974.65,975.43,976.35,975.33,974.92,974.5
1498834080,976.54,976.35,975.33,974.92,974.5,974.65
1498834140,975.9325,975.33,974.92,974.5,974.65,976.54
1498834200,976.6,974.92,974.5,974.65,976.54,975.9325
1498834260,977.68,974.5,974.65,976.54,975.9325,976.6
1498834320,977.42,974.65,976.54,975.9325,976.6,977.68
1498834380,977.98,976.54,975.9325,976.6,977.68,977.42
1498834440,978.1381,975.9325,976.6,977.68,977.42,977.98
1498834500,978.64,976.6,977.68,977.42,977.98,978.1381
1498834560,978.3672,977.68,977.42,977.98,978.1381,978.64
1498834620,977.6895,977.42,977.98,978.1381,978.64,978.3672
1498834680,977.585,977.98,978.1381,978.64,978.3672,977.6895
1498834740,977.94,978.1381,978.64,978.3672,977.6895,977.585
1498834800,977.485,978.64,978.3672,977.6895,977.585,977.94
1498834860,977.36,978.3672,977.6895,977.585,977.94,977.485
1498834920,978.05,977.6895,977.585,977.94,977.485,977.36
1498834980,978.0503,977.585,977.94,977.485,977.36,978.05
1498835040,978.64,977.94,977.485,977.36,978.05,978.0503
1498835100,978.9447,977.485,977.36,978.05,978.0503,978.64
1498835160,979.35,977.36,978.05,978.0503,978.64,978.9447
1498835220,979.4025,978.05,978.0503,978.64,978.9447,979.35
1498835280,979.185,978.0503,978.64,978.9447,979.35,979.4025
1498835340,979.405,978.64,978.9447,979.35,979.4025,979.185
1498835400,979.21,978.9447,979.35,979.4025,979.185,979.405
1498835460,979.41,979.35,979.4025,979.185,979.405,979.21
1498835520,978.9953,979.4025,979.185,979.405,979.21,979.41
1498835580,978.83,979.185,979.405,979.21,979.41,978.9953
1498835640,978.27,979.405,979.21,979.41,978.9953,978.83
1498835700,978,979.21,979.41,978.9953,978.83,978.27
1498835760,978.53,979.41,978.9953,978.83,978.27,978
1498835820,979,978.9953,978.83,978.27,978,978.53
1498835880,978.89,978.83,978.27,978,978.53,979
1498835940,978.995,978.27,978,978.53,979,978.89
1498836000,979.5,978,978.53,979,978.89,978.995
1498836060,978.9595,978.53,979,978.89,978.995,979.5
1498836120,978.83,979,978.89,978.995,979.5,978.9595
1498836180,978.7764,978.89,978.995,979.5,978.9595,978.83
1498836240,978.385,978.995,979.5,978.9595,978.83,978.7764
1498836300,977.82,979.5,978.9595,978.83,978.7764,978.385
1498836360,976.5893,978.9595,978.83,978.7764,978.385,977.82
1498836420,977.29,978.83,978.7764,978.385,977.82,976.5893
1498836480,977.6678,978.7764,978.385,977.82,976.5893,977.29
1498836540,976.45,978.385,977.82,976.5893,977.29,977.6678
1498836600,977.0774,977.82,976.5893,977.29,977.6678,976.45
1498836660,976.525,976.5893,977.29,977.6678,976.45,977.0774
1498836720,977.27,977.29,977.6678,976.45,977.0774,976.525
1498836780,977.12,977.6678,976.45,977.0774,976.525,977.27
1498836840,976.95,976.45,977.0774,976.525,977.27,977.12
1498836900,977.13,977.0774,976.525,977.27,977.12,976.95
1498836960,977.04,976.525,977.27,977.12,976.95,977.13
1498837020,977.735,977.27,977.12,976.95,977.13,977.04
1498837080,977.27,977.12,976.95,977.13,977.04,977.735
1498837140,977.48,976.95,977.13,977.04,977.735,977.27
1498837200,977.865,977.13,977.04,977.735,977.27,977.48
1498837260,977.8628,977.04,977.735,977.27,977.48,977.865
1498837320,977.96,977.735,977.27,977.48,977.865,977.8628
1498837380,978.4258,977.27,977.48,977.865,977.8628,977.96
1498837440,978.28,977.48,977.865,977.8628,977.96,978.4258
1498837500,977.64,977.865,977.8628,977.96,978.4258,978.28
1498837560,977.995,977.8628,977.96,978.4258,978.28,977.64
1498837620,978.22,977.96,978.4258,978.28,977.64,977.995
1498837680,977.9507,978.4258,978.28,977.64,977.995,978.22
1498837740,978.43,978.28,977.64,977.995,978.22,977.9507
1498837800,978.95,977.64,977.995,978.22,977.9507,978.43
1498837860,978.42,977.995,978.22,977.9507,978.43,978.95
1498837920,978.285,978.22,977.9507,978.43,978.95,978.42
1498837980,978.7399,977.9507,978.43,978.95,978.42,978.285
1498838040,978.41,978.43,978.95,978.42,978.285,978.7399
1498838100,978.7299,978.95,978.42,978.285,978.7399,978.41
1498838160,978.21,978.42,978.285,978.7399,978.41,978.7299
1498838220,978.83,978.285,978.7399,978.41,978.7299,978.21
1498838280,978.94,978.7399,978.41,978.7299,978.21,978.83
1498838340,979.0487,978.41,978.7299,978.21,978.83,978.94
1498838400,978.965,978.7299,978.21,978.83,978.94,979.0487
1498838460,979.26,978.21,978.83,978.94,979.0487,978.965
1498838520,978.93,978.83,978.94,979.0487,978.965,979.26
1498838580,979.22,978.94,979.0487,978.965,979.26,978.93
1498838640,979.432,979.0487,978.965,979.26,978.93,979.22
1498838700,979.5,978.965,979.26,978.93,979.22,979.432
1498838760,979.4119,979.26,978.93,979.22,979.432,979.5
1498838820,979.37,978.93,979.22,979.432,979.5,979.4119
1498838880,979.145,979.22,979.432,979.5,979.4119,979.37
1498838940,978.755,979.432,979.5,979.4119,979.37,979.145
1498839000,978.8,979.5,979.4119,979.37,979.145,978.755
1498839060,978.9086,979.4119,979.37,979.145,978.755,978.8
1498839120,978.705,979.37,979.145,978.755,978.8,978.9086
1498839180,978.34,979.145,978.755,978.8,978.9086,978.705
1498839240,978.94,978.755,978.8,978.9086,978.705,978.34
1498839300,979.27,978.8,978.9086,978.705,978.34,978.94
1498839360,979.04,978.9086,978.705,978.34,978.94,979.27
1498839420,979.02,978.705,978.34,978.94,979.27,979.04
1498839480,979.4199,978.34,978.94,979.27,979.04,979.02
1498839540,979.14,978.94,979.27,979.04,979.02,979.4199
1498839600,979.36,979.27,979.04,979.02,979.4199,979.14
1498839660,978.27,979.04,979.02,979.4199,979.14,979.36
1498839720,977.6,979.02,979.4199,979.14,979.36,978.27
1498839780,978.0437,979.4199,979.14,979.36,978.27,977.6
1498839840,977.6675,979.14,979.36,978.27,977.6,978.0437
1498839900,977.83,979.36,978.27,977.6,978.0437,977.6675
1498839960,977.41,978.27,977.6,978.0437,977.6675,977.83
1498840020,977.49,977.6,978.0437,977.6675,977.83,977.41
1498840080,977.145,978.0437,977.6675,977.83,977.41,977.49
1498840140,977.28,977.6675,977.83,977.41,977.49,977.145
1498840200,977.01,977.83,977.41,977.49,977.145,977.28
1498840260,976.56,977.41,977.49,977.145,977.28,977.01
1498840320,976.775,977.49,977.145,977.28,977.01,976.56
1498840380,976.6469,977.145,977.28,977.01,976.56,976.775
1498840440,976.71,977.28,977.01,976.56,976.775,976.6469
1498840500,976.46,977.01,976.56,976.775,976.6469,976.71
1498840560,976.29,976.56,976.775,976.6469,976.71,976.46
1498840620,976.325,976.775,976.6469,976.71,976.46,976.29
1498840680,976.41,976.6469,976.71,976.46,976.29,976.325
1498840740,976.36,976.71,976.46,976.29,976.325,976.41
1498840800,976.6,976.46,976.29,976.325,976.41,976.36
1498840860,976.56,976.29,976.325,976.41,976.36,976.6
1498840920,975.73,976.325,976.41,976.36,976.6,976.56
1498840980,975.23,976.41,976.36,976.6,976.56,975.73
1498841040,975.66,976.36,976.6,976.56,975.73,975.23
1498841100,975.08,976.6,976.56,975.73,975.23,975.66
1498841160,974.98,976.56,975.73,975.23,975.66,975.08
1498841220,975.223,975.73,975.23,975.66,975.08,974.98
1498841280,975.21,975.23,975.66,975.08,974.98,975.223
1498841340,975.16,975.66,975.08,974.98,975.223,975.21
1498841400,975.715,975.08,974.98,975.223,975.21,975.16
1498841460,975.94,974.98,975.223,975.21,975.16,975.715
1498841520,975.02,975.223,975.21,975.16,975.715,975.94
1498841580,975.42,975.21,975.16,975.715,975.94,975.02
1498841640,975.01,975.16,975.715,975.94,975.02,975.42
1498841700,974.97,975.715,975.94,975.02,975.42,975.01
1498841760,974.95,975.94,975.02,975.42,975.01,974.97
1498841820,975.1303,975.02,975.42,975.01,974.97,974.95
1498841880,975.0203,975.42,975.01,974.97,974.95,975.1303
1498841940,975.52,975.01,974.97,974.95,975.1303,975.0203
1498842000,975.78,974.97,974.95,975.1303,975.0203,975.52
1498842060,975.7788,974.95,975.1303,975.0203,975.52,975.78
1498842120,975.7095,975.1303,975.0203,975.52,975.78,975.7788
1498842180,976.2,975.0203,975.52,975.78,975.7788,975.7095
1498842240,975.8,975.52,975.78,975.7788,975.7095,976.2
1498842300,975.79,975.78,975.7788,975.7095,976.2,975.8
1498842360,975.58,975.7788,975.7095,976.2,975.8,975.79
1498842420,975.5,975.7095,976.2,975.8,975.79,975.58
1498842480,975.475,976.2,975.8,975.79,975.58,975.5
1498842540,975.4838,975.8,975.79,975.58,975.5,975.475
1498842600,975.13,975.79,975.58,975.5,975.475,975.4838
1498842660,975.2,975.58,975.5,975.475,975.4838,975.13
1498842720,975.01,975.5,975.475,975.4838,975.13,975.2
1498842780,974.85,975.475,975.4838,975.13,975.2,975.01
1498842840,974.84,975.4838,975.13,975.2,975.01,974.85
1498842900,974.99,975.13,975.2,975.01,974.85,974.84
1498842960,974.88,975.2,975.01,974.85,974.84,974.99
1498843020,974.61,975.01,974.85,974.84,974.99,974.88
1498843080,974.835,974.85,974.84,974.99,974.88,974.61
1498843140,975.41,974.84,974.99,974.88,974.61,974.835
1498843200,975.33,974.99,974.88,974.61,974.835,975.41
1498843260,974.87,974.88,974.61,974.835,975.41,975.33
1498843320,975.18,974.61,974.835,975.41,975.33,974.87
1498843380,975.21,974.835,975.41,975.33,974.87,975.18
1498843440,975.72,975.41,975.33,974.87,975.18,975.21
1498843500,976.2,975.33,974.87,975.18,975.21,975.72
1498843560,976.0135,974.87,975.18,975.21,975.72,976.2
1498843620,975.42,975.18,975.21,975.72,976.2,976.0135
1498843680,975.04,975.21,975.72,976.2,976.0135,975.42
1498843740,975.33,975.72,976.2,976.0135,975.42,975.04
1498843800,975.37,976.2,976.0135,975.42,975.04,975.33
1498843860,975.4,976.0135,975.42,975.04,975.33,975.37
1498843920,975.8047,975.42,975.04,975.33,975.37,975.4
1498843980,975.82,975.04,975.33,975.37,975.4,975.8047
1498844040,976.2,975.33,975.37,975.4,975.8047,975.82
1498844100,976.51,975.37,975.4,975.8047,975.82,976.2
1498844160,976.165,975.4,975.8047,975.82,976.2,976.51
1498844220,976.0945,975.8047,975.82,976.2,976.51,976.165
1498844280,976.0723,975.82,976.2,976.51,976.165,976.0945
1498844340,976.42,976.2,976.51,976.165,976.0945,976.0723
1498844400,976.47,976.51,976.165,976.0945,976.0723,976.42
1498844460,976.62,976.165,976.0945,976.0723,976.42,976.47
1498844520,976.4237,976.0945,976.0723,976.42,976.47,976.62
1498844580,976.1795,976.0723,976.42,976.47,976.62,976.4237
1498844640,976.14,976.42,976.47,976.62,976.4237,976.1795
1498844700,975.86,976.47,976.62,976.4237,976.1795,976.14
1498844760,975.905,976.62,976.4237,976.1795,976.14,975.86
1498844820,975.55,976.4237,976.1795,976.14,975.86,975.905
1498844880,975.89,976.1795,976.14,975.86,975.905,975.55
1498844940,975.575,976.14,975.86,975.905,975.55,975.89
1498845000,975.06,975.86,975.905,975.55,975.89,975.575
1498845060,975.78,975.905,975.55,975.89,975.575,975.06
1498845120,976.0311,975.55,975.89,975.575,975.06,975.78
1498845180,975.67,975.89,975.575,975.06,975.78,976.0311
1498845240,975.52,975.575,975.06,975.78,976.0311,975.67
1498845300,975.77,975.06,975.78,976.0311,975.67,975.52
1498845360,974.88,975.78,976.0311,975.67,975.52,975.77
1498845420,975.215,976.0311,975.67,975.52,975.77,974.88
1498845480,975.57,975.67,975.52,975.77,974.88,975.215
1498845540,974.96,975.52,975.77,974.88,975.215,975.57
1498845600,975.26,975.77,974.88,975.215,975.57,974.96
1498845660,975.4,974.88,975.215,975.57,974.96,975.26
1498845720,975.61,975.215,975.57,974.96,975.26,975.4
1498845780,975.32,975.57,974.96,975.26,975.4,975.61
1498845840,975.25,974.96,975.26,975.4,975.61,975.32
1498845900,974.83,975.26,975.4,975.61,975.32,975.25
1498845960,975,975.4,975.61,975.32,975.25,974.83
1498846020,975.23,975.61,975.32,975.25,974.83,975
1498846080,975.17,975.32,975.25,974.83,975,975.23
1498846140,975.3,975.25,974.83,975,975.23,975.17
1498846200,975.22,974.83,975,975.23,975.17,975.3
1498846260,975.08,975,975.23,975.17,975.3,975.22
1498846320,975.22,975.23,975.17,975.3,975.22,975.08
1498846380,975.19,975.17,975.3,975.22,975.08,975.22
1498846440,975.47,975.3,975.22,975.08,975.22,975.19
1498846500,975.507,975.22,975.08,975.22,975.19,975.47
1498846560,975.325,975.08,975.22,975.19,975.47,975.507
1498846620,975.2,975.22,975.19,975.47,975.507,975.325
1498846680,975.37,975.19,975.47,975.507,975.325,975.2
1498846740,975.56,975.47,975.507,975.325,975.2,975.37
1498846800,975.6001,975.507,975.325,975.2,975.37,975.56
1498846860,975.622,975.325,975.2,975.37,975.56,975.6001
1498846920,975.79,975.2,975.37,975.56,975.6001,975.622
1498846980,975.7875,975.37,975.56,975.6001,975.622,975.79
1498847040,975.925,975.56,975.6001,975.622,975.79,975.7875
1498847100,975.8571,975.6001,975.622,975.79,975.7875,975.925
1498847160,975.27,975.622,975.79,975.7875,975.925,975.8571
1498847220,975.47,975.79,975.7875,975.925,975.8571,975.27
1498847280,975.42,975.7875,975.925,975.8571,975.27,975.47
1498847340,975.46,975.925,975.8571,975.27,975.47,975.42
1498847400,975.35,975.8571,975.27,975.47,975.42,975.46
1498847460,975.74,975.27,975.47,975.42,975.46,975.35
1498847520,975.6807,975.47,975.42,975.46,975.35,975.74
1498847580,975.33,975.42,975.46,975.35,975.74,975.6807
1498847640,975.4445,975.46,975.35,975.74,975.6807,975.33
1498847700,975.42,975.35,975.74,975.6807,975.33,975.4445
1498847760,975.62,975.74,975.6807,975.33,975.4445,975.42
1498847820,975.3,975.6807,975.33,975.4445,975.42,975.62
1498847880,975.3,975.33,975.4445,975.42,975.62,975.3
1498847940,975.44,975.4445,975.42,975.62,975.3,975.3
1498848000,975.25,975.42,975.62,975.3,975.3,975.44
1498848060,975.27,975.62,975.3,975.3,975.44,975.25
1498848120,974.9247,975.3,975.3,975.44,975.25,975.27
1498848180,975,975.3,975.44,975.25,975.27,974.9247
1498848240,975.32,975.44,975.25,975.27,974.9247,975
1498848300,975.21,975.25,975.27,974.9247,975,975.32
1498848360,975.4,975.27,974.9247,975,975.32,975.21
1498848420,975.48,974.9247,975,975.32,975.21,975.4
1498848480,975.31,975,975.32,975.21,975.4,975.48
1498848540,975.5,975.32,975.21,975.4,975.48,975.31
1498848600,975.35,975.21,975.4,975.48,975.31,975.5
1498848660,975.6999,975.4,975.48,975.31,975.5,975.35
1498848720,975.5524,975.48,975.31,975.5,975.35,975.6999
1498848780,975.8825,975.31,975.5,975.35,975.6999,975.5524
1498848840,975.64,975.5,975.35,975.6999,975.5524,975.8825
1498848900,975.7,975.35,975.6999,975.5524,975.8825,975.64
1498848960,975.58,975.6999,975.5524,975.8825,975.64,975.7
1498849020,975.51,975.5524,975.8825,975.64,975.7,975.58
1498849080,974.905,975.8825,975.64,975.7,975.58,975.51
1498849140,974.82,975.64,975.7,975.58,975.51,974.905
1498849200,974.46,975.7,975.58,975.51,974.905,974.82
1498849260,974.2084,975.58,975.51,974.905,974.82,974.46
1498849320,974.33,975.51,974.905,974.82,974.46,974.2084
1498849380,974.21,974.905,974.82,974.46,974.2084,974.33
1498849440,974.191,974.82,974.46,974.2084,974.33,974.21
1498849500,974.39,974.46,974.2084,974.33,974.21,974.191
1498849560,973.96,974.2084,974.33,974.21,974.191,974.39
1498849620,973.69,974.33,974.21,974.191,974.39,973.96
1498849680,973.28,974.21,974.191,974.39,973.96,973.69
1498849740,973,974.191,974.39,973.96,973.69,973.28
1498849800,972.27,974.39,973.96,973.69,973.28,973
1498849860,972.3,973.96,973.69,973.28,973,972.27
1498849920,972.4,973.69,973.28,973,972.27,972.3
1498849980,972.41,973.28,973,972.27,972.3,972.4
1498850040,972.36,973,972.27,972.3,972.4,972.41
1498850100,972.835,972.27,972.3,972.4,972.41,972.36
1498850160,972.21,972.3,972.4,972.41,972.36,972.835
1498850220,971.98,972.4,972.41,972.36,972.835,972.21
1498850280,971.96,972.41,972.36,972.835,972.21,971.98
1498850340,972.265,972.36,972.835,972.21,971.98,971.96
1498850400,972.4,972.835,972.21,971.98,971.96,972.265
1498850460,972.5,972.21,971.98,971.96,972.265,972.4
1498850520,971.88,971.98,971.96,972.265,972.4,972.5
1498850580,972.22,971.96,972.265,972.4,972.5,971.88
1498850640,971.7,972.265,972.4,972.5,971.88,972.22
1498850700,971.34,972.4,972.5,971.88,972.22,971.7
1498850760,970.86,972.5,971.88,972.22,971.7,971.34
1498850820,971.0164,971.88,972.22,971.7,971.34,970.86
1498850880,971.18,972.22,971.7,971.34,970.86,971.0164
1498850940,970.52,971.7,971.34,970.86,971.0164,971.18
1498851000,970.6,971.34,970.86,971.0164,971.18,970.52
1498851060,970.3701,970.86,971.0164,971.18,970.52,970.6
1498851120,970.5,971.0164,971.18,970.52,970.6,970.3701
1498851180,970.28,971.18,970.52,970.6,970.3701,970.5
1498851240,970.18,970.52,970.6,970.3701,970.5,970.28
1498851300,970.06,970.6,970.3701,970.5,970.28,970.18
1498851360,970.16,970.3701,970.5,970.28,970.18,970.06
1498851420,970.285,970.5,970.28,970.18,970.06,970.16
1498851480,970.1344,970.28,970.18,970.06,970.16,970.285
1498851540,970.245,970.18,970.06,970.16,970.285,970.1344
1498851600,970.2228,970.06,970.16,970.285,970.1344,970.245
1498851660,970.93,970.16,970.285,970.1344,970.245,970.2228
1498851720,971.61,970.285,970.1344,970.245,970.2228,970.93
1498851780,971.9,970.1344,970.245,970.2228,970.93,971.61
1498851840,972.25,970.245,970.2228,970.93,971.61,971.9
1498851900,971.3353,970.2228,970.93,971.61,971.9,972.25
1498851960,971.05,970.93,971.61,971.9,972.25,971.3353
1498852020,971.36,971.61,971.9,972.25,971.3353,971.05
1498852080,971.68,971.9,972.25,971.3353,971.05,971.36
1498852140,971.25,972.25,971.3353,971.05,971.36,971.68
1498852200,970.84,971.3353,971.05,971.36,971.68,971.25
1498852260,970.12,971.05,971.36,971.68,971.25,970.84
1498852320,969.24,971.36,971.68,971.25,970.84,970.12
1498852380,968.9299,971.68,971.25,970.84,970.12,969.24
1498852440,968.51,971.25,970.84,970.12,969.24,968.9299
1498852500,968,970.84,970.12,969.24,968.9299,968.51
1498852560,973,970.12,969.24,968.9299,968.51,968
1498852620,972.6734,969.24,968.9299,968.51,968,973
1498852680,974.49,968.9299,968.51,968,973,972.6734
1498852740,972.4101,968.51,968,973,972.6734,974.49
1498852800,972.9,968,973,972.6734,974.49,972.4101
1499088600,972.795,973,972.6734,974.49,972.4101,972.9
1499088660,971.83,972.6734,974.49,972.4101,972.9,972.795
1499088720,971.31,974.49,972.4101,972.9,972.795,971.83
1499088780,970.485,972.4101,972.9,972.795,971.83,971.31
1499088840,969.72,972.9,972.795,971.83,971.31,970.485
1499088900,970.03,972.795,971.83,971.31,970.485,969.72
1499088960,968.8,971.83,971.31,970.485,969.72,970.03
1499089020,968.6,971.31,970.485,969.72,970.03,968.8
1499089080,968.31,970.485,969.72,970.03,968.8,968.6
1499089140,967.93,969.72,970.03,968.8,968.6,968.31
1499089200,967.18,970.03,968.8,968.6,968.31,967.93
1499089260,968.075,968.8,968.6,968.31,967.93,967.18
1499089320,967.71,968.6,968.31,967.93,967.18,968.075
1499089380,968.26,968.31,967.93,967.18,968.075,967.71
1499089440,968.3,967.93,967.18,968.075,967.71,968.26
1499089500,968.525,967.18,968.075,967.71,968.26,968.3
1499089560,968.29,968.075,967.71,968.26,968.3,968.525
1499089620,969.49,967.71,968.26,968.3,968.525,968.29
1499089680,968.98,968.26,968.3,968.525,968.29,969.49
1499089740,969.6,968.3,968.525,968.29,969.49,968.98
